City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
466,Chumikan,RU,54.7183,135.315,53.38,99,100,7.96,light rain
467,Kasongo,CD,-4.45,26.6667,71.11,81,82,3.74,light rain
468,Akdepe,TM,42.0551,59.3788,80.69,38,98,8.34,overcast clouds
469,Sungaipenuh,ID,-2.0833,101.3833,64.53,96,100,2.04,overcast clouds
470,Tahta,EG,26.7693,31.5021,86.99,25,40,4.92,scattered clouds
471,Sarab,IR,38.6066,44.9883,75.56,48,44,1.36,scattered clouds
472,Sivaki,RU,52.6333,126.75,68.86,85,82,6.6,broken clouds
473,Nhulunbuy,AU,-12.2333,136.7667,74.01,94,100,5.75,overcast clouds
474,Sabha,LY,27.0377,14.4283,84.22,18,0,9.91,clear sky
475,Luang Prabang,LA,19.8856,102.1347,72.01,97,100,0.36,overcast clouds
476,Talara,PE,-4.5772,-81.2719,63.75,84,15,16.62,few clouds
477,Lebu,CL,-37.6167,-73.65,47.01,83,95,5.3,overcast clouds
478,Bichura,RU,50.5881,107.6022,65.95,69,51,1.48,broken clouds
479,The Valley,AI,18.217,-63.0578,85.86,74,40,14.97,scattered clouds
480,Machala,EC,-3.2667,-79.9667,75.15,78,100,5.75,overcast clouds
481,Black River,JM,18.0264,-77.8487,87.03,63,7,14.07,clear sky
482,Morris,US,40.8334,-74.5329,82.22,62,100,1.01,overcast clouds
483,Iquique,CL,-20.2208,-70.1431,59.04,81,32,3.47,scattered clouds
484,Esmeraldas,BR,-19.7625,-44.3139,72.64,72,62,9.55,broken clouds
485,Pahrump,US,36.2083,-115.9839,78.85,35,81,11.48,light rain
486,Launceston,AU,-41.45,147.1667,48.79,93,75,16.11,light rain
487,Winnemucca,US,40.973,-117.7357,102.25,6,0,8.05,clear sky
488,Watertown,US,42.3709,-71.1828,85.17,48,75,14.97,broken clouds
489,Nevers,FR,46.9167,3.3333,66.09,57,0,1.3,clear sky
490,Ternate,ID,0.8,127.4,80.26,81,100,3.22,overcast clouds
491,Gizo,SB,-8.103,156.8419,83.28,72,3,5.86,clear sky
492,Gondanglegi,ID,-7.7479,112.0132,70.02,90,87,4.81,overcast clouds
493,Birjand,IR,32.8663,59.2211,73.87,28,0,9.22,clear sky
494,Lichinga,MZ,-13.3128,35.2406,55.49,88,0,5.75,clear sky
495,Kavieng,PG,-2.5744,150.7967,83.55,73,94,13.6,light rain
496,Anchorage,US,61.2181,-149.9003,66.65,75,100,6.91,overcast clouds
497,Etla,MX,17.0608,-96.7944,72.19,53,75,2.3,broken clouds
498,Boyolangu,ID,-8.1181,111.8935,69.58,91,82,0.69,broken clouds
499,Corinto,GR,37.9407,22.9573,79.9,53,0,2.08,clear sky
500,Rosarito,MX,32.3333,-117.0333,88.63,61,20,8.97,few clouds
501,Mino,JP,34.8269,135.4706,87.89,75,75,1.14,broken clouds
502,Dezhou,CN,37.4486,116.2925,80.69,76,52,1.32,broken clouds
503,Dunkirk,FR,51.05,2.3667,66.2,92,74,6.69,light rain
504,Mega,ET,4.05,38.3,60.89,69,80,17.31,broken clouds
505,Elizabeth City,US,36.2946,-76.2511,77.05,96,100,11.43,moderate rain
506,Gravelbourg,CA,49.8834,-106.5512,84.47,41,36,6.17,scattered clouds
507,Bandrele,YT,-12.9067,45.1914,71.35,94,0,4.61,light rain
508,Husavik,IS,66.0449,-17.3389,42.26,91,100,14.54,overcast clouds
509,Belozerskoye,RU,55.8214,65.5842,58.87,96,2,6.02,clear sky
510,Nouadhibou,MR,20.931,-17.0347,75.18,78,16,9.22,few clouds
511,Uruguaiana,BR,-29.7547,-57.0883,58.93,82,0,5.75,clear sky
512,Boli,CN,45.7667,130.5167,77.11,85,44,2.71,scattered clouds
513,Waterfoot,GB,53.6929,-2.2525,58.15,93,45,1.34,scattered clouds
514,Hailar,CN,49.2,119.7,67.08,78,55,6.76,broken clouds
515,Grindavik,IS,63.8424,-22.4338,49.95,81,75,11.5,broken clouds
516,Flagstaff,US,35.1981,-111.6513,80.26,55,75,8.05,broken clouds
517,Isla Mujeres,MX,21.2311,-86.731,87.85,76,28,9.71,scattered clouds
518,Sechura,PE,-5.5569,-80.8222,67.68,68,8,18.03,clear sky
519,Christiana,ZA,-27.914,25.1611,46.9,38,18,8.12,few clouds
520,Kamina,CD,-8.7386,24.9906,68.77,40,56,2.89,broken clouds
521,Rengo,CL,-34.4167,-70.8667,59.32,80,55,1.63,broken clouds
522,Fort Nelson,CA,58.8053,-122.7002,69.39,64,75,6.91,broken clouds
523,San Jose,US,37.3394,-121.895,87.91,62,75,10.36,broken clouds
524,Willmar,US,45.1219,-95.0433,84.15,51,0,14.97,clear sky
525,Nove Mesto Pod Smrkem,CZ,50.9249,15.2294,66.69,86,59,3.76,broken clouds
526,Bandarbeyla,SO,9.4942,50.8122,76.05,80,58,28.32,broken clouds
527,Crestview,US,30.7621,-86.5705,92.91,56,0,6.91,clear sky
528,Nantucket,US,41.2835,-70.0995,78.91,81,72,12.48,broken clouds
529,Segou,ML,13.4317,-6.2157,82.47,61,55,9.62,broken clouds
530,Camalu,MX,30.85,-116.0667,77.74,55,18,9.33,few clouds
531,Vinukonda,IN,16.05,79.75,83.08,75,100,3.76,overcast clouds
532,Acapulco,MX,16.8634,-99.8901,85.68,68,33,10.51,scattered clouds
533,Moses Lake,US,47.1301,-119.2781,106.88,6,0,9.26,clear sky
534,Laguna,US,38.421,-121.4238,91.02,45,0,9.22,clear sky
535,Kourou,GF,5.1552,-52.6478,83.1,86,50,4.97,scattered clouds
536,Saint George,US,37.1041,-113.5841,89.44,44,0,11.5,clear sky
537,Lidkoping,SE,58.5052,13.1577,60.82,80,96,6.93,overcast clouds
538,Boissevain,CA,49.2306,-100.0559,69.64,75,99,9.78,overcast clouds
539,Zaragoza,ES,41.6561,-0.8773,83.01,55,0,16.11,clear sky
540,Sobolevo,RU,54.4299,31.8996,59.52,64,100,7.31,overcast clouds
541,Santa Cruz Cabralia,BR,-16.2781,-39.0247,71.83,94,40,4.61,scattered clouds
542,Sola,VU,-13.8833,167.55,81.27,83,75,4.61,thunderstorm
543,Itupiranga,BR,-5.1347,-49.3267,82.72,79,99,1.66,overcast clouds
544,Pombas,CV,17.1503,-25.0201,76.78,76,36,12.86,scattered clouds
545,Zyryanka,RU,65.75,150.85,71.69,44,57,21.63,broken clouds
546,Naryan-Mar,RU,67.6713,53.087,59.74,81,82,9.91,broken clouds
547,Aljezur,PT,37.3191,-8.8033,66.79,82,5,6.71,clear sky
548,Yatou,CN,37.15,122.3833,77.2,97,88,12.21,moderate rain
549,Tank,PK,32.2217,70.3793,79.12,76,61,6.06,broken clouds
550,Red Bluff,US,40.1785,-122.2358,103.51,16,48,11.14,scattered clouds
551,Verkhniy Avzyan,RU,53.5289,57.5372,61.52,75,100,2.89,overcast clouds
552,Tuy Hoa,VN,13.0833,109.3,77.25,90,100,4.76,light rain
553,Klaksvik,FO,62.2266,-6.589,50.4,85,28,12.57,scattered clouds
554,Russell,US,32.3502,-85.1999,94.96,49,0,6.91,clear sky
555,Gorodovikovsk,RU,46.0878,41.9335,77.22,51,15,8.61,few clouds
556,Hami,CN,42.8,93.45,81.05,29,50,6.44,scattered clouds
557,Descalvado,BR,-21.9039,-47.6194,68.88,39,0,5.48,clear sky
558,Pirai Do Sul,BR,-24.5261,-49.9486,53.69,74,0,1.05,clear sky
559,Sosnovo,RU,60.5514,30.2144,53.31,69,24,4.63,few clouds
560,Chimoio,MZ,-19.1164,33.4833,57.06,88,5,0.6,mist
561,Minsk,BY,53.9,27.5667,64.15,89,100,10.58,overcast clouds
562,Bhatkal,IN,13.9667,74.5667,79.5,90,100,10.4,overcast clouds
563,Jiaozuo,CN,35.2397,113.2331,80.89,76,1,3.89,clear sky
564,Ulladulla,AU,-35.35,150.4667,56.97,66,71,11.9,broken clouds
565,Thaton,MM,16.9206,97.3714,77.81,91,100,2.95,overcast clouds
566,Arona,ES,28.0996,-16.681,73.69,78,0,10.36,clear sky
567,Camacupa,AO,-12.0167,17.4833,60.69,33,1,2.17,clear sky
568,Morro Bay,US,35.3658,-120.8499,94.93,63,85,4.0,overcast clouds
569,Hamamatsu,JP,34.7,137.7333,88.93,71,97,6.22,overcast clouds
570,Fukuma,JP,33.7667,130.4667,88.16,68,10,6.26,clear sky
571,Perbaungan,ID,3.5679,98.956,77.11,92,100,3.13,overcast clouds
572,Jiwani,PK,25.05,61.7417,81.18,88,74,7.49,broken clouds
573,Diffa,NE,13.3154,12.6113,83.93,50,94,6.55,overcast clouds
574,Bichena,ET,10.45,38.2,53.02,96,100,2.91,moderate rain
575,Okhotsk,RU,59.3833,143.3,58.26,88,100,7.34,overcast clouds
576,Ivanava,BY,52.1451,25.5365,61.29,93,100,6.46,overcast clouds
577,North Platte,US,41.1239,-100.7654,94.37,35,50,8.01,scattered clouds
578,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,75.11,85,34,9.31,scattered clouds
579,Elat,IL,29.5581,34.9482,87.64,30,0,16.11,clear sky
580,Vrangel,RU,42.7297,133.0839,69.57,99,100,12.62,overcast clouds
581,Luderitz,NA,-26.6481,15.1594,58.6,51,0,9.35,clear sky
582,Srednekolymsk,RU,67.45,153.6833,72.95,35,83,14.76,broken clouds
583,Buala,SB,-8.145,159.5921,84.54,71,14,12.3,light rain
584,Ahuimanu,US,21.4447,-157.8378,83.91,55,0,16.11,clear sky
585,Vorniceni,RO,47.9833,26.6667,68.7,87,100,7.36,overcast clouds
586,Chiang Klang,TH,19.2938,100.8617,73.58,99,100,1.36,overcast clouds
587,Wajima,JP,37.4,136.9,85.24,71,97,3.71,overcast clouds
588,Sulechow,PL,52.0836,15.6251,70.65,36,65,3.31,broken clouds
589,Malanje,AO,-9.5402,16.341,63.46,58,0,2.75,clear sky
590,Ngunguru,NZ,-35.6167,174.5,56.79,55,2,8.79,clear sky
591,Ullapool,GB,57.8987,-5.1604,51.35,89,64,3.62,broken clouds
592,Riviere-Au-Renard,CA,48.9957,-64.3971,73.69,75,44,5.46,scattered clouds
593,Severnyy,RU,50.677,36.5532,60.84,67,0,6.71,clear sky
594,Diu,IN,20.7141,70.9822,80.85,82,91,13.13,overcast clouds
595,Chernyshevskiy,RU,63.0128,112.4714,66.67,74,24,4.36,few clouds
596,Xuanhua,CN,40.6103,115.0447,75.97,75,1,2.8,clear sky
597,Jiayuguan,CN,39.8167,98.3,70.14,39,41,2.01,scattered clouds
598,Portland,US,45.5234,-122.6762,101.95,32,40,6.91,scattered clouds
599,Caucaia,BR,-3.7361,-38.6531,80.55,78,75,12.66,broken clouds
600,Muisne,EC,0.6,-80.0333,74.5,86,94,9.8,overcast clouds
601,Sioux Lookout,CA,50.1001,-91.917,68.07,94,75,3.44,broken clouds
602,Russellville,US,35.2784,-93.1338,84.06,74,99,10.56,overcast clouds
603,Tianpeng,CN,30.9866,103.9393,79.27,91,80,3.31,broken clouds
604,Rupert,US,42.6191,-113.6772,101.52,6,39,6.82,scattered clouds
605,Caledon East,CA,43.8691,-79.8669,83.08,46,61,7.67,broken clouds
606,Waipawa,NZ,-41.4122,175.5153,47.19,70,3,2.37,clear sky
607,Idar-Oberstein,DE,49.7,7.3,70.25,87,7,3.6,clear sky
608,Kingsville,US,27.5159,-97.8561,99.28,50,75,14.97,broken clouds
609,Port-Gentil,GA,-0.7193,8.7815,75.16,83,40,12.66,scattered clouds
610,Dudinka,RU,69.4058,86.1778,45.63,75,64,17.22,broken clouds
611,Puerto Quijarro,BO,-17.7833,-57.7667,77.29,33,0,0.83,clear sky
612,Poum,NC,-20.2333,164.0167,72.36,71,66,12.1,broken clouds
613,Mouila,GA,-1.8685,11.0559,71.94,81,31,1.1,scattered clouds
614,Imbituba,BR,-28.24,-48.6703,62.1,88,23,8.99,few clouds
615,Collingwood,CA,44.4834,-80.2164,82.71,60,68,5.75,broken clouds
616,Klyuchi,RU,52.2667,79.1667,62.46,90,88,4.9,overcast clouds
617,Panacan,PH,9.2463,118.4082,80.19,84,100,6.8,moderate rain
618,Ukiah,US,39.1502,-123.2078,101.44,47,50,4.0,scattered clouds
619,Lincoln,US,40.8,-96.667,89.67,25,7,15.95,clear sky
620,San Ignacio,BZ,17.1561,-89.0714,77.14,94,0,0.0,clear sky
621,Oranjemund,NA,-28.55,16.4333,53.47,57,0,9.62,clear sky
622,Sergeyevka,KZ,53.88,67.4158,59.59,93,48,5.77,scattered clouds
623,Pangai,TO,-19.8,-174.35,82.51,83,20,9.22,few clouds
624,Yinchuan,CN,38.4681,106.2731,77.27,64,94,11.79,overcast clouds
625,Mitsamiouli,KM,-11.3847,43.2844,75.52,72,2,5.66,clear sky
626,Fushun,CN,41.8558,123.9233,76.71,87,69,0.89,broken clouds
627,Baiyin,CN,36.5583,104.2081,71.65,67,100,3.06,moderate rain
628,Lazurne,UA,46.084,32.5295,74.86,60,29,4.99,scattered clouds
629,Okotoks,CA,50.7289,-113.9828,84.78,46,36,10.74,scattered clouds
630,Zunheboto,IN,25.9667,94.5167,62.87,99,97,2.44,overcast clouds
631,Wenzhou,CN,27.9994,120.6668,83.59,77,84,2.15,broken clouds
632,West Helena,US,34.5507,-90.6418,76.68,92,100,6.15,light rain
633,Atar,MR,20.5169,-13.0499,92.21,41,2,12.03,clear sky
634,Lokoja,NG,7.8024,6.743,73.33,95,95,6.78,light rain
635,Rio Grande,BR,-32.035,-52.0986,53.71,89,35,6.89,scattered clouds
636,Kachug,RU,53.9606,105.8817,60.46,95,18,2.48,few clouds
637,Kyren,RU,51.6828,102.1408,61.86,78,53,0.74,broken clouds
638,Konevo,RU,62.1215,39.3192,49.64,97,13,4.47,few clouds
639,Shelburne,CA,44.0787,-80.2041,80.76,41,57,7.92,broken clouds
640,Iquitos,PE,-3.7481,-73.2472,86.04,70,75,4.61,broken clouds
641,Monte Alegre,BR,-2.0078,-54.0692,78.04,83,77,1.61,broken clouds
642,Marsa Matruh,EG,31.3525,27.2453,79.0,83,0,6.91,clear sky
643,Stephenville,US,32.2207,-98.2023,102.25,21,40,11.5,scattered clouds
644,La Ronge,CA,55.1001,-105.2842,70.05,49,75,12.66,broken clouds
645,Kargasok,RU,59.0556,80.8572,51.01,78,100,10.87,overcast clouds
646,Seybaplaya,MX,19.65,-90.6667,78.26,73,92,8.97,overcast clouds
647,Shimoda,JP,34.6667,138.95,87.1,77,83,10.13,broken clouds
648,Ilulissat,GL,69.2167,-51.1,43.36,74,40,5.82,scattered clouds
649,Kenai,US,60.5544,-151.2583,68.02,81,48,6.58,scattered clouds
650,Macae,BR,-22.3708,-41.7869,67.75,77,0,3.44,clear sky
651,Talavera,PH,15.6167,120.9333,77.49,88,100,2.57,light rain
652,Progreso,MX,21.2833,-89.6667,90.1,75,85,17.54,overcast clouds
653,Joshimath,IN,30.5667,79.5667,69.76,93,97,0.6,overcast clouds
654,Namatanai,PG,-3.6667,152.4333,83.23,72,94,8.5,overcast clouds
655,Fairbanks,US,64.8378,-147.7164,64.31,86,100,3.44,overcast clouds
656,Chimbote,PE,-9.0853,-78.5783,63.43,82,43,10.0,scattered clouds
657,Botwood,CA,49.1499,-55.3482,72.9,71,70,6.67,broken clouds
658,Laredo,US,27.5064,-99.5075,104.29,25,20,13.8,few clouds
659,Nishihara,JP,26.1842,127.7558,81.68,89,75,9.22,broken clouds
660,Cururupu,BR,-1.8283,-44.8683,74.43,97,93,3.2,overcast clouds
661,Vallenar,CL,-28.5708,-70.7581,64.96,52,15,2.66,few clouds
662,Adrar,MR,20.5022,-10.0711,94.84,31,3,11.05,clear sky
663,Dehloran,IR,32.6941,47.2679,94.78,26,0,13.06,clear sky
664,Ryabovo,RU,59.4,31.1333,54.27,81,100,3.42,overcast clouds
665,Newport,GB,51.5877,-2.9984,65.53,78,58,7.09,broken clouds
666,Palmer,US,42.1584,-72.3287,81.86,63,88,4.14,overcast clouds
667,Synya,RU,65.3718,58.0387,53.98,68,31,4.12,scattered clouds
668,Christchurch,NZ,-43.5333,172.6333,50.41,66,0,4.61,clear sky
669,Coquimbo,CL,-29.9533,-71.3436,56.93,82,40,9.22,scattered clouds
670,Bilma,NE,18.6853,12.9164,88.59,42,88,3.02,overcast clouds
671,Guadalupe Y Calvo,MX,26.1,-106.9667,60.26,87,95,3.47,overcast clouds
672,Kalanchak,UA,46.2562,33.2907,72.57,47,16,0.94,few clouds
673,Ingraj Bazar,IN,25.0,88.15,81.79,82,100,2.75,heavy intensity rain
674,Kebumen,ID,-7.6687,109.6519,72.19,90,45,3.11,scattered clouds
675,Sawakin,SD,19.1059,37.3321,90.48,47,64,5.08,broken clouds
676,Benguela,AO,-12.5763,13.4055,64.89,86,10,5.21,clear sky
677,Pimenta Bueno,BR,-11.6725,-61.1936,80.01,34,8,2.28,clear sky
678,Ketchikan,US,55.3422,-131.6461,62.29,94,100,2.68,light rain
679,Shihezi,CN,44.3,86.0333,73.08,52,99,2.57,overcast clouds
680,Egersund,NO,58.4513,5.9997,53.1,81,7,17.02,clear sky
681,Ilanskiy,RU,56.2358,96.065,61.59,92,35,4.47,scattered clouds
682,Dok Kham Tai,TH,19.1624,99.9934,72.72,98,99,1.36,overcast clouds
683,Tambopata,PE,-12.7333,-69.1833,73.53,74,9,3.53,clear sky
684,La Asuncion,VE,11.0333,-63.8628,76.73,100,100,13.8,overcast clouds
685,Muros,ES,42.7762,-9.0603,72.09,69,1,11.3,clear sky
686,Uricani,RO,45.3373,23.1524,54.77,87,37,5.44,scattered clouds
687,Chara,RU,56.9064,118.2631,65.12,65,53,1.77,broken clouds
688,Moroni,KM,-11.7022,43.2551,74.46,73,1,3.49,clear sky
689,Athabasca,CA,54.7169,-113.2854,66.61,52,72,3.44,broken clouds
690,Shambu,ET,9.5667,37.1,51.35,98,100,2.84,light rain
691,Elwood,AU,-37.8817,144.983,51.69,73,49,5.99,scattered clouds
692,Kandla,IN,23.0333,70.2167,81.48,78,42,20.02,scattered clouds
693,Champerico,GT,14.3,-91.9167,90.14,81,100,10.83,overcast clouds
694,Igrim,RU,63.1906,64.4162,49.53,78,21,5.41,few clouds
695,Whitehorse,CA,60.7161,-135.0538,66.02,62,75,5.75,broken clouds
696,Marigot,MF,18.0667,-63.0833,85.78,71,40,14.97,scattered clouds
697,Simpang,ID,-1.2667,104.0833,74.34,97,100,2.93,overcast clouds
698,Luchegorsk,RU,46.4764,134.2569,75.7,90,93,5.77,overcast clouds
